path,timestamp,label,benchmark_set,structure,schema_version,schema_description,model,run_number,question_id,question,category,operation,status,success,failure_reason,precision,recall,f1,true_positive,gold_count,generated_count,missing_count,extra_count,comparison_mode,empty_result_equivalence,projection_precision,projection_recall,llm_ms,gold_query_ms,generated_query_ms,scoring_ms,total_ms
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,15,"Finn personlige eiere med eierandel over 0 prosent. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år og eierandel.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.4445,0.6667,0.5334,1100,1650,1650,550,550,find projected field-value pairs using gold projection fields,False,0.6667,0.6667,1382,0,2,12,1398
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,17,"Finn aksjeeierbokoppføringer der selskapsnavnet inneholder både INVEST og HOLDING. Ta med selskap, organisasjonsnummer, aksjonærnavn, aksjeklasse og år.",text_or_pattern_filter,find,ok,False,Generated query precision is below the success threshold (0.5).,0.0003,1.0,0.0006,195,195,777175,0,776980,find projected field-value pairs using gold projection fields,False,1.0,1.0,1489,0,1129,2752,5371
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,20,"Finn innvalgte politikere fra Fremskrittspartiet eller Framstegspartiet. Ta med navn, fødselsdato, parti og kommune.",text_or_pattern_filter,find,ok,False,Generated query precision is below the success threshold (0.5).,0.2314,1.0,0.3758,4028,4028,17408,0,13380,find projected field-value pairs using gold projection fields,False,1.0,1.0,1546,0,21,79,1648
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,24,"Finn personlige eierskap med feltene eier, eierFødselsdato, selskap, organisasjonsnummer, år og eierandel.",alias_projection,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,275,275,275,275,"aggregate row values, ignoring output alias names",False,,,1880,0,4,10,1894
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,27,"Finn selskaper som har minst ett eierskapsforhold. Ta med navn, organisasjonsnummer og antall eierskap.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.1825,0.3087,23,126,23,103,0,"aggregate row values, ignoring output alias names",False,,,1202,0,2,2,1207
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,28,"Finn personer som både har selskapsrolle og eier aksjer. Ta med navn, fødselsdato, antall roller og antall eide selskaper.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1,1,1,1,"aggregate row values, ignoring output alias names",False,,,1134,0,40,0,1175
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,29,"Finn politikere som ikke har registrerte selskapsroller. Ta med navn, fødselsdato og parti.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.9904,0.9952,52762,53272,52762,510,0,"aggregate row values, ignoring output alias names",False,,,1066,0,237,867,2262
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,30,Finn aktive selskaper som har aksjeeierbokoppføringer. Ta med navn og organisasjonsnummer.,quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9699,0.9079,0.9379,1065,1173,1098,108,33,"aggregate row values, ignoring output alias names",False,,,1061,0,10,16,1088
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,32,Finn antall selskaper per organisasjonstype.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8571,0.8571,0.8571,6,7,7,1,1,"aggregate row values, ignoring output alias names",False,,,12568,0,2,0,12571
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,34,Finn antall aksjonærer per landkode.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.1059,0.1059,0.1059,9,85,85,76,76,"aggregate row values, ignoring output alias names",False,,,1157,0,955,1,2113
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,35,Finn antall eierskapsoppføringer per år.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,2,2,2,"aggregate row values, ignoring output alias names",False,,,761,0,1,0,762
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,36,Finn totalt antall aksjer i aksjeeierboken per selskap for 2023.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,879,879,879,879,"aggregate row values, ignoring output alias names",False,,,919,0,89,27,1035
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,37,Finn totalt antall aksjer eid per person.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,76,76,76,76,"aggregate row values, ignoring output alias names",False,,,1052,0,2,2,1057
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,38,Finn totalt antall personstemmer og slengere per parti.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,912,0,36,3,952
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,39,Finn totalt antall aksjer og stemmer per selskap i eierskap.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,1134,0,2,5,1142
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,41,Finn gjennomsnittlig eierandel per selskap.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,1043,0,2,4,1050
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,43,Finn gjennomsnittlig antall aksjer per landkode i aksjeeierboken.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,1213,0,540,1,1755
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,47,Finn partier med flere enn 5 innvalgte politikere. Ta med parti og antall innvalgte.,aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,49,185,49,185,"aggregate row values, ignoring output alias names",False,,,1512,0,66,2,1580
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,48,"Finn personer med roller i flere enn ett selskap. Ta med navn, fødselsdato og antall selskaper.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,66,66,66,66,"aggregate row values, ignoring output alias names",False,,,1518,0,17,1,1537
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,50,"Finn de 10 selskapene med flest aksjeeierbokoppføringer. Ta med navn, organisasjonsnummer og antall oppføringer.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,10,10,10,10,"aggregate row values, ignoring output alias names",False,,,1334,0,16,0,1350
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,51,"Finn politikere som har selskapsroller. Ta med navn, fødselsdato, parti, selskap og rolle.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,116,0,116,0,"aggregate row values, ignoring output alias names",False,,,1539,0,4,1,1545
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,52,"Finn politikere som eier aksjer. Ta med navn, fødselsdato, parti, selskap og eierandel.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,0,2,0,"aggregate row values, ignoring output alias names",False,,,2392,0,1,0,2396
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,53,"Finn aksjeeierbokoppføringer for konkursbedrifter i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer og antall aksjer.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9074,0.9074,0.9074,98,108,108,10,10,"aggregate row values, ignoring output alias names",False,,,1358,0,6610,3,7972
results\structured\structured_advanced\20260525_023237_structured_advanced_structured_gpt-4.1-mini.json,20260525_023237,structured_advanced_structured_gpt-4.1-mini,normal,structured,advanced,structured_advanced,gpt-4.1-mini,,54,"Finn selskaper som har politikere med selskapsrolle. Ta med selskapsnavn, organisasjonsnummer og antall politikerroller.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.6117,0.9265,0.7368,63,68,103,5,40,"aggregate row values, ignoring output alias names",False,,,1681,0,9,2,1692
results\structured\structured_advanced\20260525_030622_structured_advanced_structured_gpt-5-mini.json,20260525_030622,structured_advanced_structured_gpt-5-mini,normal,structured,advanced,structured_advanced,gpt-5-mini,,8,"Finn navn, fødselsdato, parti og kommune for innvalgte politikere.",find_projection,find,ok,False,Generated query precision is below the success threshold (0.5).,0.171,1.0,0.2921,36500,36500,213464,0,176964,find projected field-value pairs using gold projection fields,False,1.0,1.0,8092,0,210,951,9269
results\structured\structured_advanced\20260525_030622_structured_advanced_structured_gpt-5-mini.json,20260525_030622,structured_advanced_structured_gpt-5-mini,normal,structured,advanced,structured_advanced,gpt-5-mini,,10,"Finn personlige eierskap fra 2023. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år, eierandel og antall aksjer.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.875,0.875,0.875,917,1048,1048,131,131,find projected field-value pairs using gold projection fields,False,1.0,0.875,13426,0,2,8,13437
